time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-8.64895942131598,1.1360888373692328,27.017122459383263,6.0195490960242,0.31490027484709415,0.0,-6.576059525333882,-1.9445828655927668,5.135105285598393,-0.08720063211391443,0.05791053425760931,0.0,459.19496254743785,459.7685378696913,456.9965552655545,458.502449174259
4.499999999999992,-9.049309273608943,1.0154930761244083,27.3220129738716,6.016101858482163,0.3189819836039067,0.0,-6.769510935894095,-2.075461715223828,5.027547857510013,-0.10308513236973553,0.06532934583792425,0.0,436.1934712150244,436.8154209873697,437.71459802953314,436.3828883946184
4.559999999999991,-9.462015209189085,0.886494507647455,27.62220266918444,6.010068343190985,0.32349287052115816,0.0,-6.987877123294234,-2.2247941071520456,4.97787917618659,-0.10871668623219001,0.0556215709560988,0.0,457.5978420845929,456.82685656724954,458.296573166062,457.8393523080692
4.6199999999999894,-9.888593551106535,0.7479423306677976,27.92113226022208,6.005335156149565,0.32865118061141185,0.0,-7.231866886079297,-2.3937441810286013,4.985097622031938,-0.09521295635660443,0.06925236146530056,0.0,478.62360597756907,479.6624406621623,477.11553442412264,478.137033780233
4.679999999999988,-10.329314671829056,0.5997453069139069,28.21842692839658,6.000843829541802,0.35011944678869966,0.0,-7.460287960704923,-2.5460486740087944,4.922867007713189,-0.10857975525952923,0.11364806136774386,0.0,456.48583384560874,460.02159545922314,460.55721005289564,459.4902586082961
4.739999999999987,-10.782109582845875,0.44387613305844476,28.506628528368076,5.994802741580653,0.3639851600612447,0.0,-7.633971039426749,-2.6499299697106578,4.6836264431180865,-0.10214596293255608,0.14155156514985406,0.0,397.37507857259345,399.94133095511256,399.0453776832849,399.6211488574939
4.799999999999986,-11.249183292242586,0.278991130621789,28.789543200075748,5.988698041862353,0.37246970232569154,0.0,-7.9356980554358865,-2.846257297755291,4.744557973004469,-0.10542712926041967,0.13970564622422948,0.0,503.388748463651,503.2710478934145,504.9625288914102,504.71784688380166
4.859999999999984,-11.732455882292525,0.10381779909749247,29.07073658613463,5.982417661339557,0.38132212476773564,0.0,-8.174183149656056,-2.993082878872871,4.627473539973174,-0.10924913227205833,0.1461107766040039,0.0,449.87281106391964,450.40975818364956,450.4683270059163,450.14923494846806
4.919999999999983,-12.229595565156194,-0.07975796280718962,29.343246047142333,5.978774782253229,0.39117431553319015,0.0,-8.398066136961507,-3.12623675422402,4.45542629424164,-0.09171774588031839,0.13343345322430228,0.0,434.13752954372325,433.0914791595297,431.8676163186021,433.33470274733315
4.979999999999982,-12.740143866315046,-0.2711920833263608,29.604800641281546,5.976149564689457,0.39964929260233273,0.0,-8.621135688422195,-3.2550048638573226,4.2625125830633,-0.11154048481553845,0.12463533330900359,0.0,426.6036226079673,425.8678663789141,428.9055260031285,427.20931802654775
5.0399999999999805,-13.265796137830463,-0.47147187163343196,29.858090241907195,5.97056150113824,0.4111563758628227,0.0,-8.901434041807342,-3.4209968423994015,4.178705703034634,-0.12431558295201596,0.1454553103837642,0.0,467.02723546399426,468.6637833682339,468.5312656120053,467.5254052726145
